TransactionId,HotelId,CustomerId,TransactionDate,Nights
7939,523,956,2019-10-25,5
7940,752,72,2019-06-12,2
7941,253,284,2019-02-25,7
7942,525,246,2019-06-04,9
7943,550,289,2019-11-27,9
7944,797,68,2019-03-16,8
7945,408,560,2019-05-25,7
7946,969,193,2019-01-20,1
7947,588,967,2019-02-18,7
7948,1040,677,2019-02-01,8
7949,147,476,2019-08-07,9
7950,461,131,2019-02-26,8
7951,833,569,2019-04-12,5
7952,627,133,2019-11-24,3
7953,259,574,2019-05-03,3
7954,465,308,2019-08-22,4
7955,94,673,2019-05-04,2
7956,686,14,2019-06-14,2
7957,573,234,2019-11-16,3
7958,798,755,2019-11-26,1
7959,338,51,2019-09-28,5
7960,500,66,2019-07-04,2
7961,20,655,2019-03-10,2
7962,571,297,2019-04-02,5
7963,495,493,2019-08-15,5
7964,825,586,2019-03-12,4
7965,304,973,2019-06-14,7
7966,419,849,2019-11-20,1
7967,539,949,2019-09-17,9
7968,994,495,2019-09-22,4
7969,540,394,2019-04-23,7
7970,402,114,2019-08-23,7
7971,628,113,2019-05-20,4
7972,360,845,2019-08-25,2
7973,134,436,2019-06-16,2
7974,872,804,2019-07-16,1
7975,820,156,2019-10-23,2
7976,44,292,2019-08-22,1
7977,1026,682,2019-10-05,7
7978,619,832,2019-10-15,4
7979,1035,772,2019-03-15,7
7980,817,805,2019-09-26,7
7981,550,777,2019-07-12,7
7982,22,633,2019-02-23,1
7983,761,864,2019-04-06,8
7984,756,369,2019-10-28,8
7985,7,54,2019-10-25,8
7986,664,704,2019-04-10,4
7987,529,932,2019-07-11,8
7988,178,141,2019-05-17,1
7989,773,121,2019-11-23,2
7990,879,527,2019-10-03,6
7991,655,888,2019-08-23,3
7992,896,520,2019-05-19,2
7993,486,482,2019-11-12,7
7994,435,318,2019-05-12,4
7995,943,264,2019-04-21,1
7996,832,544,2019-02-11,4
7997,238,863,2019-11-12,6
7998,635,640,2019-10-21,4
7999,481,919,2019-07-22,4
8000,128,992,2019-06-06,6
8001,275,32,2019-05-06,9
8002,103,546,2019-07-17,6
8003,244,7,2019-07-03,4
8004,796,943,2019-11-03,5
8005,309,990,2019-06-11,9
8006,871,347,2019-10-03,9
8007,476,144,2019-05-30,7
8008,293,650,2019-05-03,9
8009,243,188,2019-05-09,1
8010,972,785,2019-02-09,3
8011,33,180,2019-07-26,1
8012,58,24,2019-08-29,9
8013,390,952,2019-04-22,9
8014,175,635,2019-04-04,3
8015,543,657,2019-02-17,7
8016,131,195,2019-07-22,4
8017,798,729,2019-09-13,3
8018,402,766,2019-09-30,7
8019,145,223,2019-06-23,8
8020,149,997,2019-07-05,3
8021,87,21,2019-05-29,7
8022,659,896,2019-05-02,6
8023,589,622,2019-09-22,8
8024,982,384,2019-06-20,5
8025,702,35,2019-06-04,3
8026,630,407,2019-09-11,4
8027,813,360,2019-08-04,4
8028,605,423,2019-04-03,5
8029,1020,342,2019-10-09,5
8030,211,398,2019-06-22,3
8031,954,842,2019-07-26,8
8032,1005,497,2019-08-09,6
8033,827,272,2019-09-15,9
8034,963,946,2019-06-25,2
8035,231,485,2019-04-13,2
8036,526,830,2019-01-26,9
8037,540,291,2019-11-09,8
8038,511,252,2019-03-11,8
8039,430,672,2019-01-29,2
8040,887,710,2019-03-01,8
8041,44,698,2019-07-07,6
8042,290,254,2019-10-31,5
8043,49,880,2019-01-16,8
8044,929,440,2019-06-09,8
8045,195,973,2019-10-07,6
8046,973,273,2019-04-13,1
8047,747,699,2019-04-30,2
8048,249,401,2019-12-05,9
8049,930,291,2019-09-01,8
8050,665,828,2019-12-11,3
8051,440,370,2019-09-15,2
8052,671,986,2019-07-23,7
8053,112,480,2019-01-06,2
8054,74,493,2019-08-03,8
8055,458,808,2019-12-09,8
8056,432,532,2019-12-27,1
8057,256,265,2019-06-15,4
8058,501,659,2019-11-03,7
8059,375,463,2019-05-17,5
8060,1010,491,2019-07-29,2
8061,312,121,2019-10-17,8
8062,912,925,2019-12-04,6
8063,462,873,2019-09-04,6
8064,425,76,2019-11-20,7
8065,981,688,2019-06-19,1
8066,66,876,2019-10-31,7
8067,212,488,2019-11-03,5
8068,75,483,2019-07-23,9
8069,434,585,2019-09-27,5
8070,669,283,2019-01-17,3
8071,1024,120,2019-05-24,6
8072,701,386,2019-09-30,7
8073,387,472,2019-01-20,9
8074,908,901,2019-08-07,6
8075,770,13,2019-08-23,7
8076,1001,16,2019-12-14,6
8077,731,51,2019-12-06,1
8078,370,369,2019-08-03,2
8079,684,885,2019-01-02,2
8080,248,935,2019-03-30,3
8081,141,444,2019-12-10,5
8082,157,375,2019-11-02,5
8083,620,102,2019-06-23,1
8084,763,808,2019-09-30,2
8085,792,874,2019-01-05,8
8086,149,946,2019-06-18,1
8087,1006,766,2019-06-15,6
8088,290,623,2019-08-22,2
8089,291,257,2019-02-04,5
8090,505,644,2019-08-25,3
8091,867,894,2019-07-03,5
8092,872,42,2019-10-18,3
8093,331,46,2019-04-08,6
8094,198,249,2019-07-11,1
8095,379,903,2019-05-20,1
8096,657,265,2019-04-11,8
8097,580,929,2019-11-07,5
8098,851,755,2019-09-30,4
8099,229,515,2019-12-13,6
8100,792,336,2019-10-14,3
8101,75,528,2019-07-23,9
8102,74,421,2019-10-20,5
8103,387,423,2019-09-27,2
8104,366,944,2019-04-16,6
8105,949,443,2019-01-16,8
8106,415,695,2019-08-21,2
8107,165,906,2019-05-12,6
8108,691,753,2019-02-02,7
8109,900,126,2019-01-06,8
8110,963,139,2019-06-07,9
8111,911,371,2019-07-03,6
8112,12,208,2019-07-19,2
8113,979,691,2019-03-18,3
8114,499,337,2019-04-14,7
8115,211,929,2019-10-02,6
8116,910,434,2019-12-13,6
8117,248,219,2019-11-19,4
8118,381,659,2019-12-04,5
8119,808,175,2019-06-16,1
8120,898,862,2019-11-20,5
8121,699,851,2019-09-09,1
8122,187,637,2019-11-30,2
8123,246,535,2019-09-15,9
8124,746,560,2019-06-02,5
8125,164,751,2019-03-01,2
8126,466,597,2019-03-19,1
8127,226,619,2019-03-18,3
8128,919,553,2019-12-25,7
8129,982,386,2019-06-25,1
8130,1003,266,2019-11-02,8
8131,94,325,2019-03-04,8
8132,386,711,2019-06-18,4
8133,489,22,2019-04-12,1
8134,756,798,2019-12-11,8
8135,335,7,2019-12-17,2
8136,806,468,2019-03-13,8
8137,168,809,2019-05-13,9
8138,825,575,2019-01-31,8
8139,498,55,2019-04-13,2
8140,226,962,2019-01-25,5
8141,509,130,2019-12-06,6
8142,629,628,2019-02-05,8
8143,446,394,2019-03-02,1
8144,132,940,2019-04-02,3
8145,700,441,2019-01-02,2
8146,721,372,2019-06-15,9
8147,554,650,2019-11-05,2
8148,292,773,2019-05-09,9
8149,173,63,2019-05-08,5
8150,747,482,2019-11-17,7
8151,287,963,2019-03-05,5
8152,573,223,2019-10-28,6
8153,1045,205,2019-05-07,9
8154,833,21,2019-11-14,7
8155,379,774,2019-06-10,1
8156,56,432,2019-05-26,1
8157,119,268,2019-09-17,9
8158,223,901,2019-10-05,7
8159,918,672,2019-03-02,9
8160,487,173,2019-02-10,9
8161,452,596,2019-02-13,4
8162,1043,774,2019-06-02,3
8163,943,230,2019-08-31,5
8164,69,249,2019-05-30,2
8165,448,905,2019-10-31,9
8166,895,931,2019-01-22,4
8167,1016,303,2019-12-09,1
8168,1041,471,2019-09-11,3
8169,927,228,2019-03-22,1
8170,84,802,2019-05-22,7
8171,417,155,2019-03-18,9
8172,638,235,2019-01-15,5
8173,425,669,2019-08-06,7
8174,540,862,2019-12-24,5
8175,365,853,2019-08-23,4
8176,655,712,2019-12-03,4
8177,425,736,2019-08-20,8
8178,387,194,2019-04-12,9
8179,951,350,2019-07-03,5
8180,793,892,2019-06-30,7
8181,24,973,2019-01-18,6
8182,927,850,2019-09-07,7
8183,412,231,2019-04-27,3
8184,521,368,2019-11-13,6
8185,1006,533,2019-09-03,2
8186,553,57,2019-09-10,7
8187,991,417,2019-11-29,5
8188,822,541,2019-10-28,9
8189,396,447,2019-04-21,6
8190,121,194,2019-04-02,8
8191,726,836,2019-10-25,8
8192,495,377,2019-11-01,3
8193,590,150,2019-05-17,6
8194,294,327,2019-01-14,3
8195,702,540,2019-10-23,5
8196,1033,539,2019-12-10,7
8197,474,764,2019-06-19,6
8198,859,934,2019-09-11,5
8199,243,962,2019-11-15,1
8200,395,428,2019-09-21,6
8201,757,642,2019-02-28,8
8202,460,444,2019-03-08,7
8203,253,912,2019-12-04,9
8204,756,571,2019-01-19,7
8205,545,679,2019-05-17,8
8206,254,618,2019-02-12,5
8207,906,393,2019-08-11,9
8208,898,791,2019-05-06,9
8209,636,425,2019-10-31,5
8210,595,64,2019-12-09,8
8211,166,264,2019-07-11,6
8212,85,101,2019-11-24,3
8213,709,158,2019-03-18,9
8214,151,117,2019-04-09,6
8215,195,462,2019-09-16,3
8216,968,378,2019-07-11,7
8217,295,497,2019-06-28,6
8218,552,571,2019-06-04,5
8219,262,273,2019-04-10,7
8220,511,43,2019-01-20,2
8221,704,109,2019-04-16,5
8222,158,453,2019-08-10,4
8223,850,244,2019-07-17,1
8224,11,667,2019-11-21,8
8225,211,695,2019-02-11,3
8226,545,228,2019-12-02,5
8227,916,464,2019-03-23,2
8228,248,887,2019-12-09,3
8229,469,262,2019-08-29,4
8230,104,253,2019-12-31,5
8231,928,806,2019-07-16,7
8232,721,481,2019-07-28,6
8233,418,662,2019-04-05,2
8234,246,293,2019-08-20,1
8235,579,633,2019-12-30,1
8236,812,588,2019-08-02,3
8237,772,722,2019-08-21,8
8238,241,465,2019-10-07,1
8239,663,306,2019-11-21,8
8240,883,124,2019-10-08,1
8241,78,843,2019-05-14,9
8242,380,143,2019-08-03,3
8243,680,17,2019-06-08,9
8244,763,694,2019-06-04,5
8245,922,987,2019-07-17,9
8246,649,718,2019-11-05,3
8247,944,86,2019-01-31,4
8248,495,166,2019-07-28,1
8249,877,359,2019-03-28,7
8250,720,511,2019-05-04,4
8251,188,38,2019-03-12,2
8252,634,754,2019-03-29,3
8253,553,932,2019-07-11,4
8254,1005,889,2019-06-28,2
8255,375,44,2019-06-05,5
8256,454,540,2019-04-07,9
8257,7,629,2019-07-14,1
8258,298,361,2019-12-03,9
8259,821,413,2019-09-30,9
8260,821,808,2019-11-29,1
8261,751,44,2019-09-06,7
8262,438,488,2019-03-10,1
8263,426,217,2019-05-26,1
8264,679,69,2019-05-31,7
8265,636,839,2019-03-16,4
8266,243,521,2019-04-13,2
8267,608,761,2019-01-01,9
8268,838,48,2019-08-15,8
8269,796,370,2019-12-17,1
8270,889,501,2019-08-10,3
8271,473,613,2019-07-08,4
8272,1003,605,2019-02-06,9
8273,461,174,2019-09-02,5
8274,275,825,2019-01-13,8
8275,529,922,2019-06-09,9
8276,984,311,2019-07-05,2
8277,627,843,2019-09-10,2
8278,583,548,2019-03-01,6
8279,294,743,2019-08-13,4
8280,478,563,2019-12-26,8
8281,593,200,2019-08-20,2
8282,889,762,2019-11-29,2
8283,1026,466,2019-07-01,6
8284,86,708,2019-08-22,4
8285,918,779,2019-09-28,2
8286,3,191,2019-03-17,8
8287,908,303,2019-05-27,1
8288,851,405,2019-12-08,1
8289,791,75,2019-06-11,9
8290,232,660,2019-05-31,6
8291,811,536,2019-08-18,1
8292,911,906,2019-12-13,2
8293,907,156,2019-10-11,5
8294,877,526,2019-12-22,2
8295,768,881,2019-11-06,6
8296,288,873,2019-05-26,2
8297,1006,864,2019-06-11,3
8298,628,336,2019-09-23,2
8299,576,337,2019-07-30,1
8300,689,412,2019-04-19,3
8301,952,666,2019-03-05,6
8302,1031,794,2019-10-29,1
8303,794,206,2019-10-07,7
8304,189,349,2019-03-19,7
8305,57,700,2019-07-25,3
8306,497,281,2019-02-28,2
8307,185,881,2019-11-18,1
8308,321,316,2019-07-01,4
8309,913,784,2019-11-11,3
8310,221,412,2019-11-29,7
8311,439,24,2019-12-23,1
8312,747,431,2019-04-22,7
8313,418,7,2019-04-27,6
8314,669,241,2019-10-07,1
8315,767,599,2019-10-12,4
8316,961,456,2019-05-12,8
8317,999,27,2019-04-19,9
8318,35,942,2019-01-05,3
8319,361,426,2019-12-02,8
8320,430,221,2019-12-07,7
8321,11,453,2019-09-26,6
8322,1039,503,2019-04-09,2
8323,243,179,2019-11-07,3
8324,1008,469,2019-07-04,9
8325,95,296,2019-09-05,4
8326,1032,584,2019-01-03,2
8327,127,804,2019-02-19,5
8328,565,774,2019-06-08,5
8329,1009,38,2019-01-15,5
8330,702,590,2019-10-22,5
8331,844,929,2019-03-02,2
8332,538,843,2019-10-03,9
8333,217,760,2019-07-04,5
8334,259,413,2019-05-18,1
8335,148,417,2019-04-28,1
8336,207,739,2019-05-11,5
8337,1035,213,2019-03-06,9
8338,247,665,2019-08-17,4
8339,875,489,2019-04-09,6
8340,219,183,2019-10-11,8
8341,103,219,2019-01-24,8
8342,610,148,2019-03-03,9
8343,317,623,2019-03-31,6
8344,163,763,2019-04-08,1
8345,321,426,2019-03-13,1
8346,167,203,2019-08-31,6
8347,505,160,2019-05-03,5
8348,818,836,2019-12-06,2
8349,697,971,2019-07-02,1
8350,197,482,2019-03-19,7
8351,769,36,2019-09-24,1
8352,962,155,2019-09-22,5
8353,102,467,2019-08-07,2
8354,466,31,2019-05-10,7
8355,913,367,2019-10-18,2
8356,644,217,2019-05-20,9
8357,204,515,2019-02-05,8
8358,390,7,2019-07-18,7
8359,289,322,2019-05-10,4
8360,574,310,2019-11-26,7
8361,420,630,2019-07-28,6
8362,766,755,2019-06-03,2
8363,500,157,2019-03-26,6
8364,934,816,2019-01-20,5
8365,111,519,2019-06-29,5
8366,54,331,2019-06-01,3
8367,836,324,2019-10-28,6
8368,1038,4,2019-04-24,8
8369,603,815,2019-11-06,4
8370,587,314,2019-08-17,5
8371,221,668,2019-09-02,6
8372,618,223,2019-05-30,2
8373,874,170,2019-06-03,6
8374,725,502,2019-06-05,3
8375,799,672,2019-04-03,3
8376,198,331,2019-09-27,8
8377,679,763,2019-12-21,4
8378,222,680,2019-12-06,1
8379,355,437,2019-10-21,4
8380,564,397,2019-12-27,4
8381,761,206,2019-08-03,4
8382,973,477,2019-07-10,6
8383,27,503,2019-12-07,9
8384,817,639,2019-08-24,6
8385,713,722,2019-11-15,6
8386,121,784,2019-10-06,2
8387,934,544,2019-04-11,4
8388,61,219,2019-01-11,4
8389,500,94,2019-02-25,7
8390,807,854,2019-04-24,9
8391,282,164,2019-01-06,7
8392,278,435,2019-05-04,2
8393,338,975,2019-03-22,4
8394,604,266,2019-04-26,3
8395,677,607,2019-04-14,9
8396,1005,493,2019-04-23,1
8397,75,665,2019-07-14,7
8398,191,411,2019-05-06,5
8399,150,554,2019-10-06,9
8400,403,404,2019-09-17,5
8401,298,838,2019-06-10,5
8402,827,259,2019-06-10,9
8403,321,835,2019-01-14,6
8404,926,472,2019-02-27,2
8405,160,745,2019-01-12,8
8406,587,650,2019-01-15,6
8407,797,722,2019-01-28,6
8408,126,101,2019-07-25,9
8409,168,976,2019-06-14,3
8410,785,201,2019-12-07,9
8411,112,887,2019-10-04,7
8412,670,308,2019-11-02,8
8413,194,613,2019-11-16,8
8414,727,965,2019-11-01,4
8415,388,706,2019-12-16,4
8416,981,940,2019-12-22,6
8417,319,367,2019-11-24,8
8418,268,976,2019-12-24,2
8419,416,598,2019-10-11,6
8420,703,299,2019-05-23,7
8421,451,860,2019-05-05,8
8422,373,933,2019-07-21,8
8423,470,118,2019-05-08,7
8424,886,774,2019-12-07,6
8425,586,70,2019-11-08,5
8426,481,749,2019-05-04,2
8427,519,905,2019-09-09,6
8428,727,472,2019-01-19,2
8429,213,138,2019-08-19,6
8430,188,270,2019-02-10,4
8431,811,4,2019-12-30,6
8432,355,241,2019-02-28,8
8433,111,64,2019-06-28,9
8434,276,25,2019-08-24,6
8435,110,270,2019-11-21,9
8436,945,849,2019-06-22,2
8437,96,570,2019-12-16,5
8438,144,819,2019-05-03,2
8439,560,709,2019-08-30,3
8440,1026,853,2019-08-21,3
8441,166,688,2019-08-10,7
8442,171,586,2019-02-21,2
8443,755,971,2019-03-28,6
8444,537,443,2019-05-30,6
8445,133,888,2019-09-14,9
8446,70,243,2019-02-25,9
8447,625,213,2019-06-29,1
8448,1028,121,2019-05-29,6
8449,792,948,2019-06-27,3
8450,315,358,2019-06-24,6
8451,690,794,2019-05-14,4
8452,240,536,2019-07-07,6
8453,574,101,2019-04-23,4
8454,825,873,2019-03-06,9
8455,707,384,2019-10-20,8
8456,380,652,2019-10-22,6
8457,244,561,2019-10-29,9
8458,256,451,2019-02-26,9
8459,86,179,2019-08-03,8
8460,60,541,2019-10-20,7
8461,1011,101,2019-07-31,7
8462,726,532,2019-08-22,8
8463,46,684,2019-08-05,4
8464,90,716,2019-09-29,7
8465,823,278,2019-11-27,7
8466,1,681,2019-10-21,1
8467,11,891,2019-11-10,6
8468,1007,184,2019-08-30,4
8469,956,63,2019-07-05,7
8470,515,316,2019-06-14,9
8471,507,732,2019-12-27,8
8472,372,731,2019-11-20,1
8473,79,340,2019-08-12,6
8474,962,295,2019-05-06,3
8475,559,344,2019-09-11,7
8476,411,10,2019-02-23,5
8477,38,266,2019-11-09,9
8478,826,772,2019-06-02,6
8479,603,221,2019-06-16,9
8480,860,403,2019-08-24,1
8481,95,547,2019-01-22,3
8482,348,943,2019-01-05,6
8483,195,847,2019-02-09,6
8484,494,32,2019-04-09,8
8485,921,439,2019-09-20,9
8486,871,25,2019-02-24,5
8487,533,868,2019-01-31,9
8488,753,55,2019-03-13,6
8489,1014,145,2019-04-08,9
8490,701,593,2019-02-06,7
8491,243,377,2019-10-05,5
8492,79,465,2019-05-25,2
8493,1017,507,2019-08-24,6
8494,361,899,2019-10-05,9
8495,451,199,2019-07-17,7
8496,861,317,2019-03-12,1
8497,388,161,2019-01-23,1
8498,38,794,2019-03-19,6
8499,644,932,2019-08-08,2
8500,290,937,2019-11-30,3
8501,245,137,2019-01-08,5
8502,1010,967,2019-02-03,7
8503,41,817,2019-12-02,6
8504,1043,662,2019-05-03,9
8505,292,596,2019-07-30,5
8506,58,877,2019-02-12,7
8507,687,759,2019-06-11,6
8508,736,931,2019-02-19,4
8509,6,841,2019-06-18,2
8510,528,336,2019-01-21,2
8511,674,582,2019-12-27,3
8512,74,12,2019-07-24,9
8513,125,15,2019-09-18,5
8514,137,946,2019-08-14,2
8515,5,264,2019-08-13,7
8516,127,702,2019-10-02,8
8517,860,622,2019-01-19,4
8518,1023,63,2019-12-03,5
8519,28,155,2019-02-14,1
8520,436,694,2019-11-25,4
8521,887,120,2019-05-17,6
8522,1007,378,2019-07-07,8
8523,683,556,2019-12-06,2
8524,693,836,2019-11-23,4
8525,576,160,2019-10-08,5
8526,951,256,2019-08-28,3
8527,287,540,2019-01-20,4
8528,797,499,2019-10-13,8
8529,341,594,2019-05-09,4
8530,1019,279,2019-08-25,1
8531,867,630,2019-03-31,8
8532,198,380,2019-11-10,3
8533,169,511,2019-07-11,8
8534,576,485,2019-06-11,5
8535,386,974,2019-11-18,1
8536,168,639,2019-11-18,5
8537,504,127,2019-10-01,3
8538,648,65,2019-12-25,4
8539,271,410,2019-07-30,6
8540,1016,993,2019-02-05,7
8541,183,496,2019-02-10,8
8542,976,771,2019-02-15,7
8543,805,809,2019-04-02,3
8544,1047,143,2019-08-02,4
8545,34,423,2019-07-22,7
8546,921,863,2019-10-05,3
8547,356,307,2019-02-02,3
8548,134,24,2019-01-13,2
8549,919,68,2019-11-20,1
8550,584,103,2019-11-29,5
8551,770,901,2019-02-10,6
8552,236,221,2019-09-19,7
8553,325,681,2019-07-28,3
8554,578,337,2019-04-14,8
8555,130,101,2019-07-02,4
8556,602,562,2019-02-22,9
8557,74,130,2019-09-13,4
8558,936,561,2019-01-23,7
8559,942,846,2019-09-05,3
8560,55,508,2019-09-16,5
8561,410,202,2019-09-16,5
8562,927,589,2019-12-17,7
8563,235,440,2019-07-05,2
8564,985,551,2019-09-23,1
8565,121,996,2019-04-18,1
8566,349,538,2019-01-21,1
8567,423,872,2019-02-06,3
8568,676,715,2019-04-07,7
8569,899,10,2019-02-10,5
8570,64,172,2019-06-27,4
8571,770,387,2019-09-13,2
8572,91,923,2019-03-13,8
8573,103,691,2019-06-10,1
8574,45,29,2019-01-31,4
8575,153,626,2019-11-04,8
8576,25,93,2019-03-11,4
8577,831,209,2019-03-07,7
8578,458,707,2019-10-19,8
8579,695,778,2019-02-26,7
8580,76,454,2019-12-21,8
8581,705,666,2019-12-27,8
8582,239,964,2019-03-04,4
8583,973,467,2019-08-25,1
8584,965,548,2019-09-01,1
8585,311,733,2019-12-28,7
8586,170,946,2019-09-26,8
8587,433,286,2019-10-10,1
8588,1004,375,2019-12-03,9
8589,77,203,2019-06-12,4
8590,267,998,2019-06-14,7
8591,383,545,2019-01-07,4
8592,227,592,2019-09-05,2
8593,337,828,2019-09-11,7
8594,798,929,2019-04-04,1
8595,711,523,2019-07-19,9
8596,75,326,2019-10-05,5
8597,574,581,2019-04-02,2
8598,730,694,2019-10-27,6
8599,281,381,2019-10-16,2
8600,244,795,2019-11-05,9
8601,539,3,2019-04-23,6
8602,351,570,2019-07-14,6
8603,963,455,2019-12-19,7
8604,908,678,2019-11-23,2
8605,635,645,2019-10-11,1
8606,44,439,2019-12-13,4
8607,383,39,2019-11-12,2
8608,668,814,2019-09-12,1
8609,971,134,2019-07-28,1
8610,7,448,2019-03-09,7
8611,387,796,2019-11-18,9
8612,504,527,2019-03-09,7
8613,644,870,2019-05-12,2
8614,389,829,2019-06-23,8
8615,53,392,2019-02-19,6
8616,521,658,2019-12-26,6
8617,108,550,2019-09-07,1
8618,926,756,2019-03-11,8
8619,943,534,2019-02-18,9
8620,1010,391,2019-11-01,5
8621,772,787,2019-03-02,5
8622,879,275,2019-02-24,1
8623,755,366,2019-05-28,5
8624,768,121,2019-04-28,7
8625,127,29,2019-03-26,6
8626,252,88,2019-03-27,1
8627,264,882,2019-03-21,4
8628,57,619,2019-01-14,4
8629,501,671,2019-10-21,6
8630,66,332,2019-06-26,3
8631,559,671,2019-12-20,4
8632,522,130,2019-06-09,6
8633,1045,48,2019-12-08,5
8634,642,622,2019-12-18,5
8635,468,697,2019-07-10,3
8636,937,97,2019-06-18,4
8637,368,147,2019-04-13,7
8638,318,762,2019-08-31,3
8639,465,825,2019-12-09,4
8640,884,593,2019-01-12,3
8641,555,445,2019-06-11,2
8642,367,362,2019-08-19,4
8643,519,975,2019-10-10,8
8644,1012,138,2019-07-24,9
8645,550,567,2019-09-17,7
8646,1048,125,2019-02-28,4
8647,522,601,2019-05-21,5
8648,21,21,2019-06-28,3
8649,548,473,2019-05-04,4
8650,510,663,2019-02-26,1
8651,184,108,2019-07-18,9
8652,355,98,2019-11-12,7
8653,162,495,2019-12-12,2
8654,291,520,2019-10-24,9
8655,440,956,2019-06-24,9
8656,243,948,2019-12-14,9
8657,584,795,2019-08-15,3
8658,565,33,2019-10-25,4
8659,1016,780,2019-12-31,1
8660,643,769,2019-08-24,7
8661,683,818,2019-10-04,7
8662,840,268,2019-09-13,1
8663,96,512,2019-01-30,2
8664,247,87,2019-02-10,9
8665,704,241,2019-10-06,4
8666,299,698,2019-01-17,9
8667,339,743,2019-10-25,3
8668,324,819,2019-07-11,2
8669,24,335,2019-01-25,6
8670,663,374,2019-11-13,9
8671,779,956,2019-02-21,7
8672,436,778,2019-12-23,7
8673,109,97,2019-01-18,5
8674,865,570,2019-04-19,9
8675,764,163,2019-07-28,1
8676,282,424,2019-10-14,4
8677,997,386,2019-07-11,2
8678,851,656,2019-02-18,3
8679,122,761,2019-10-11,2
8680,581,889,2019-08-23,4
8681,286,612,2019-02-16,5
8682,253,484,2019-08-20,9
8683,630,663,2019-01-24,7
8684,622,770,2019-12-29,4
8685,315,319,2019-05-30,2
8686,516,705,2019-09-06,8
8687,183,77,2019-01-20,7
8688,711,223,2019-11-15,2
8689,805,249,2019-01-11,8
8690,515,676,2019-02-04,8
8691,182,418,2019-11-18,7
8692,75,698,2019-09-11,4
8693,500,426,2019-11-26,2
8694,393,470,2019-02-12,2
8695,19,637,2019-11-06,9
8696,821,217,2019-02-27,8
8697,897,544,2019-09-16,7
8698,287,12,2019-06-23,3
8699,745,51,2019-10-12,6
8700,401,429,2019-10-25,5
8701,497,606,2019-12-04,7
8702,443,371,2019-07-29,5
8703,205,535,2019-12-23,5
8704,344,58,2019-08-16,8
8705,115,588,2019-11-02,1
8706,653,337,2019-07-14,3
8707,956,542,2019-08-31,9
8708,65,221,2019-01-23,5
8709,327,91,2019-07-09,1
8710,534,278,2019-08-03,1
8711,838,973,2019-12-14,8
8712,227,143,2019-02-14,8
8713,845,913,2019-04-03,8
8714,420,986,2019-12-10,2
8715,791,248,2019-11-27,7
8716,435,450,2019-09-01,8
8717,584,289,2019-04-23,5
8718,999,554,2019-04-03,5
8719,524,147,2019-02-27,9
8720,768,559,2019-11-27,4
8721,980,343,2019-01-27,9
8722,211,629,2019-07-24,8
8723,1043,390,2019-10-25,8
8724,326,191,2019-01-24,2
8725,419,474,2019-04-17,7
8726,1016,302,2019-05-08,8
8727,553,736,2019-03-09,9
8728,408,432,2019-03-26,6
8729,642,37,2019-03-12,8
8730,1023,913,2019-05-19,6
8731,255,906,2019-03-07,6
8732,197,513,2019-09-07,5
8733,451,91,2019-10-08,8
8734,737,733,2019-08-29,9
8735,644,855,2019-05-17,2
8736,610,623,2019-07-25,1
8737,657,707,2019-12-16,4
8738,103,571,2019-05-17,9
8739,551,720,2019-09-11,6
8740,597,109,2019-05-14,7
8741,529,543,2019-02-12,3
8742,595,981,2019-12-17,8
8743,505,744,2019-10-30,5
8744,930,75,2019-08-04,7
8745,441,408,2019-03-14,5
8746,431,161,2019-09-06,9
8747,958,327,2019-02-08,1
8748,314,41,2019-08-10,2
8749,750,7,2019-04-30,8
8750,17,402,2019-09-12,2
8751,1041,277,2019-09-30,8
8752,909,188,2019-09-09,8
8753,608,32,2019-05-26,4
8754,531,40,2019-02-03,4
8755,66,205,2019-07-09,5
8756,341,266,2019-06-20,3
8757,445,151,2019-08-04,9
8758,398,116,2019-02-23,2
8759,274,211,2019-10-27,6
8760,106,103,2019-11-19,9
8761,405,189,2019-12-16,1
8762,1029,328,2019-04-01,2
8763,261,836,2019-09-14,3
8764,296,96,2019-04-04,5
8765,515,271,2019-05-23,4
8766,69,568,2019-05-16,7
8767,693,265,2019-08-19,8
8768,172,684,2019-10-05,1
8769,557,716,2019-07-30,3
8770,439,211,2019-01-26,3
8771,786,529,2019-05-20,1
8772,691,827,2019-06-09,9
8773,118,141,2019-09-18,8
8774,299,880,2019-10-27,8
8775,492,497,2019-03-06,2
8776,240,683,2019-11-10,5
8777,292,454,2019-05-25,1
8778,596,248,2019-07-29,7
8779,296,788,2019-05-27,4
8780,1047,262,2019-03-14,3
8781,776,609,2019-03-09,9
8782,1019,511,2019-08-09,3
8783,81,676,2019-01-16,2
8784,145,814,2019-01-01,5
8785,14,836,2019-09-14,2
8786,717,795,2019-07-21,2
8787,925,916,2019-01-05,5
8788,840,243,2019-04-30,3
8789,674,467,2019-02-18,1
8790,495,89,2019-04-21,1
8791,878,515,2019-05-09,1
8792,525,11,2019-03-04,7
8793,427,569,2019-01-29,6
8794,905,22,2019-08-05,4
8795,29,110,2019-03-14,5
8796,947,54,2019-06-10,3
8797,213,628,2019-12-03,5
8798,851,767,2019-07-30,2
8799,996,144,2019-06-23,5
8800,594,103,2019-10-20,1
8801,498,515,2019-12-06,1
8802,275,109,2019-06-30,1
8803,24,537,2019-02-22,8
8804,488,703,2019-04-28,8
8805,131,15,2019-10-23,4
8806,642,75,2019-11-26,6
8807,405,866,2019-01-07,6
